,Time[sec],u[ft/s],v[ft/s],w[ft/s],p[rad/s],q[rad/s],r[rad/s],x[ft],y[ft],Altitude[ft],Bank_Angle[deg],Elevation_Angle[deg],Heading_Angle[deg],Gust_xf[ft/s],Gust_yf[ft/s],Gust_zf[ft/s]
1555,77.75,13.7561094778,0.0,-0.002206332551071,0.0,0.0005625350175823,0.0,1068.49105975,0.0,4727.974491237,0.0,-1.770835215203,0.0,-0.0,-0.0,-0.0
1556,77.8,13.75699364838,0.0,-0.002422409987462,0.0,0.0006525548719999,0.0,1069.178563034,0.0,4727.953361915,0.0,-1.769093735145,0.0,-0.0,0.0,-0.0
1557,77.85,13.75780150377,0.0,-0.002620829345321,0.0,0.0007381570562328,0.0,1069.866109627,0.0,4727.932264069,0.0,-1.767100572057,0.0,-0.0,0.0,-0.0
1558,77.9,13.75852838668,0.0,-0.002800476422409,0.0,0.0008188418290206,0.0,1070.553695658,0.0,4727.911199853,0.0,-1.764869105039,0.0,-0.0,0.0,-0.0
1559,77.95,13.75917016256,0.0,-0.0029603584402,0.0,0.0008941426187371,0.0,1071.241317028,0.0,4727.890171207,0.0,-1.762414097992,0.0,-0.0,0.0,-0.0
1560,78.0,13.75972324197,0.0,-0.003099609340755,0.0,0.0009636286684173,0.0,1071.928969438,0.0,4727.869179846,0.0,-1.759751600748,0.0,-0.0,0.0,-0.0
1561,78.05,13.76018459953,0.0,-0.003217494284083,0.0,0.001026907443595,0.0,1072.616648416,0.0,4727.848227249,0.0,-1.756898842962,0.0,-0.0,0.0,-0.0
1562,78.1,13.7605517893,0.0,-0.003313413325479,0.0,0.001083626790435,0.0,1073.304349345,0.0,4727.827314652,0.0,-1.753874121464,0.0,-0.0,0.0,-0.0
1563,78.15,13.76082295661,0.0,-0.003386904257205,0.0,0.001133476833269,0.0,1073.992067492,0.0,4727.806443043,0.0,-1.75069668179,0.0,-0.0,0.0,-0.0
1564,78.2,13.76099684606,0.0,-0.003437644603743,0.0,0.001176191602311,0.0,1074.679798041,0.0,4727.785613154,0.0,-1.747386594669,0.0,-0.0,0.0,-0.0
1565,78.25,13.76107280598,0.0,-0.003465452764674,0.0,0.001211550384008,0.0,1075.367536118,0.0,4727.764825463,0.0,-1.743964628244,0.0,-0.0,0.0,-0.0
1566,78.3,13.76105078903,0.0,-0.003470288304123,0.0,0.001239378788182,0.0,1076.055276824,0.0,4727.744080186,0.0,-1.740452116822,0.0,-0.0,0.0,-0.0
1567,78.35,13.76093134921,0.0,-0.003452251390456,0.0,0.001259549527833,0.0,1076.743015265,0.0,4727.723377282,0.0,-1.736870826981,0.0,0.0,0.0,-0.0
1568,78.4,13.76071563514,0.0,-0.003411581394629,0.0,0.001271982909156,0.0,1077.430746582,0.0,4727.702716454,0.0,-1.73324282186,0.0,0.0,0.0,-0.0
1569,78.45,13.76040537972,0.0,-0.003348654660293,0.0,0.001276647031024,0.0,1078.118465981,0.0,4727.68209715,0.0,-1.729590324461,0.0,0.0,0.0,-0.0
1570,78.5,13.76000288637,0.0,-0.003263981463245,0.0,0.00127355769486,0.0,1078.806168762,0.0,4727.661518569,0.0,-1.725935580788,0.0,0.0,0.0,-0.0
1571,78.55,13.75951101175,0.0,-0.003158202182304,0.0,0.001262778027452,0.0,1079.493850346,0.0,4727.640979668,0.0,-1.722300723667,0.0,0.0,0.0,-0.0
1572,78.6,13.7589331452,0.0,-0.003032082707972,0.0,0.001244417820897,0.0,1080.181506303,0.0,4727.62047917,0.0,-1.718707638045,0.0,0.0,0.0,-0.0
1573,78.65,13.75827318506,0.0,-0.002886509119457,0.0,0.0012186325954,0.0,1080.869132382,0.0,4727.600015572,0.0,-1.715177828578,0.0,0.0,0.0,-0.0
1574,78.7,13.75753551198,0.0,-0.002722481664557,0.0,0.001185622392211,0.0,1081.556724529,0.0,4727.579587156,0.0,-1.7117322903,0.0,0.0,0.0,-0.0
1575,78.75,13.7567249594,0.0,-0.002541108080854,0.0,0.00114563030544,0.0,1082.244278919,0.0,4727.559192001,0.0,-1.708391383121,0.0,0.0,0.0,-0.0
1576,78.8,13.7558467814,0.0,-0.002343596300185,0.0,0.001098940762912,0.0,1082.931791971,0.0,4727.538827996,0.0,-1.705174710889,0.0,0.0,0.0,-0.0
1577,78.85,13.75490661818,0.0,-0.00213124658187,0.0,0.001045877567591,0.0,1083.619260372,0.0,4727.518492854,0.0,-1.702101005731,0.0,0.0,-0.0,-0.0
1578,78.9,13.75391045931,0.0,-0.001905443123323,0.0,0.0009868017123875,0.0,1084.306681098,0.0,4727.498184127,0.0,-1.69918801833,0.0,0.0,-0.0,-0.0
1579,78.95,13.75286460501,0.0,-0.001667645199636,0.0,0.0009221089823732,0.0,1084.994051426,0.0,4727.477899224,0.0,-1.696452414767,0.0,0.0,-0.0,-0.0
1580,79.0,13.75177562582,0.0,-0.0014193778864,0.0,0.0008522273595994,0.0,1085.681368954,0.0,4727.457635425,0.0,-1.693909680521,0.0,0.0,-0.0,-0.0
1581,79.05,13.75065032067,0.0,-0.001162222422433,0.0,0.0007776142467478,0.0,1086.368631608,0.0,4727.437389898,0.0,-1.691574032168,0.0,0.0,0.0,0.0
1582,79.1,13.7494956739,0.0,-0.0008978062711379,0.0,0.0006987535268362,0.0,1087.055837661,0.0,4727.417159723,0.0,-1.689458337273,0.0,0.0,0.0,0.0
1583,79.15,13.74831881127,0.0,-0.0006277929409631,0.0,0.0006161524770753,0.0,1087.742985734,0.0,4727.396941903,0.0,-1.687574042914,0.0,0.0,0.0,0.0
1584,79.2,13.74712695541,0.0,-0.00035387162672,0.0,0.0005303385557573,0.0,1088.430074806,0.0,4727.376733387,0.0,-1.68593111324,0.0,0.0,0.0,0.0
1585,79.25,13.74592738076,0.0,-7.774673396124e-05,0.0,0.0004418560816999,0.0,1089.117104218,0.0,4727.356531091,0.0,-1.684537976389,0.0,0.0,0.0,0.0
1586,79.3,13.74472736847,0.0,0.0001988726589002,0.0,0.0003512628260073,0.0,1089.804073676,0.0,4727.33633191,0.0,-1.683401481049,0.0,0.0,0.0,0.0
1587,79.35,13.74353416149,0.0,0.0004742833454419,0.0,0.0002591265354332,0.0,1090.490983249,0.0,4727.316132747,0.0,-1.682526862886,0.0,0.0,0.0,0.0
1588,79.4,13.74235492083,0.0,0.0007467983633629,0.0,0.0001660214115403,0.0,1091.177833365,0.0,4727.295930523,0.0,-1.681917721002,0.0,0.0,0.0,0.0
1589,79.45,13.74119668166,0.0,0.001014757252135,0.0,7.252457205763e-05,0.0,1091.864624812,0.0,4727.275722203,0.0,-1.681576004512,0.0,0.0,0.0,0.0
1590,79.5,13.74006631062,0.0,0.001276536156782,0.0,-2.078749137334e-05,0.0,1092.551358724,0.0,4727.255504809,0.0,-1.681502009261,0.0,0.0,0.0,0.0
1591,79.55,13.73897046446,0.0,0.001530557663212,0.0,-0.0001133424389225,0.0,1093.238036578,0.0,4727.235275442,0.0,-1.681694384679,0.0,0.0,0.0,0.0
1592,79.6,13.73791555019,0.0,0.001775300303378,0.0,-0.0002045755694316,0.0,1093.92466018,0.0,4727.215031296,0.0,-1.682150150677,0.0,0.0,0.0,0.0
1593,79.65,13.73690768699,0.0,0.002009307673268,0.0,-0.0002939332467006,0.0,1094.611231651,0.0,4727.194769678,0.0,-1.682864724459,0.0,0.0,0.0,0.0
1594,79.7,13.73595267009,0.0,0.002231197108991,0.0,-0.0003808762441234,0.0,1095.297753415,0.0,4727.17448802,0.0,-1.683831957031,0.0,0.0,0.0,0.0
1595,79.75,13.73505593692,0.0,0.002439667868614,0.0,-0.0004648829872563,0.0,1095.984228181,0.0,4727.154183899,0.0,-1.685044179154,0.0,0.0,0.0,0.0
1596,79.8,13.73422253553,0.0,0.002633508770252,0.0,-0.0005454526746157,0.0,1096.670658924,0.0,4727.133855045,0.0,-1.686492256415,0.0,0.0,0.0,0.0
1597,79.85,13.7334570957,0.0,0.002811605240186,0.0,-0.0006221082577928,0.0,1097.357048867,0.0,4727.113499361,0.0,-1.688165653041,0.0,0.0,0.0,0.0
1598,79.9,13.73276380273,0.0,0.002972945728487,0.0,-0.0006943992628572,0.0,1098.043401457,0.0,4727.093114928,0.0,-1.690052504029,0.0,0.0,0.0,0.0
1599,79.95,13.73214637413,0.0,0.003116627453689,0.0,-0.0007619044360154,0.0,1098.729720347,0.0,4727.07270002,0.0,-1.692139695111,0.0,0.0,0.0,0.0
1600,80.0,13.73160803937,0.0,0.003241861442446,0.0,-0.000824234197587,0.0,1099.416009366,0.0,4727.052253113,0.0,-1.69441295002,0.0,0.0,0.0,0.0
1601,80.05,13.73115152267,0.0,0.003347976834713,0.0,-0.0008810328895707,0.0,1100.1022725,0.0,4727.03177289,0.0,-1.696856924509,0.0,0.0,0.0,0.0
1602,80.1,13.73077902908,0.0,0.003434424429898,0.0,-0.0009319808033756,0.0,1100.788513865,0.0,4727.011258254,0.0,-1.699455306481,0.0,0.0,0.0,0.0
1603,80.15,13.73049223385,0.0,0.003500779454424,0.0,-0.0009767959756992,0.0,1101.47473768,0.0,4726.990708327,0.0,-1.702190921607,0.0,0.0,0.0,0.0
1604,80.2,13.73029227506,0.0,0.003546743536395,0.0,-0.001015235742016,0.0,1102.16094824,0.0,4726.970122458,0.0,-1.705045843746,0.0,0.0,0.0,0.0
1605,80.25,13.73017974968,0.0,0.003572145878275,0.0,-0.00104709803871,0.0,1102.847149892,0.0,4726.949500223,0.0,-1.708001509447,0.0,0.0,0.0,0.0
1606,80.3,13.73015471296,0.0,0.003576943623888,0.0,-0.001072222446512,0.0,1103.533347004,0.0,4726.928841429,0.0,-1.711038835826,0.0,0.0,0.0,0.0
1607,80.35,13.73021668115,0.0,0.00356122142137,0.0,-0.001090490969587,0.0,1104.219543943,0.0,4726.908146112,0.0,-1.714138341044,0.0,0.0,0.0,0.0
1608,80.4,13.73036463758,0.0,0.003525190189054,0.0,-0.001101828546342,0.0,1104.905745043,0.0,4726.887414539,0.0,-1.717280266638,0.0,0.0,0.0,0.0
1609,80.45,13.73059704195,0.0,0.003469185096513,0.0,-0.001106203289787,0.0,1105.591954581,0.0,4726.866647197,0.0,-1.720444700927,0.0,0.0,0.0,0.0
1610,80.5,13.7309118428,0.0,0.00339366277812,0.0,-0.001103626457043,0.0,1106.278176753,0.0,4726.845844798,0.0,-1.72361170272,0.0,0.0,0.0,0.0
1611,80.55,13.73130649306,0.0,0.003299197801507,0.0,-0.001094152149372,0.0,1106.964415644,0.0,4726.825008269,0.0,-1.726761424547,0.0,0.0,0.0,0.0
1612,80.6,13.7317779686,0.0,0.003186478418061,0.0,-0.001077876745876,0.0,1107.650675209,0.0,4726.804138744,0.0,-1.729874234654,0.0,0.0,0.0,0.0
1613,80.65,13.73232278953,0.0,0.003056301627188,0.0,-0.001054938075723,0.0,1108.336959242,0.0,4726.783237557,0.0,-1.732930836991,0.0,-0.0,0.0,0.0
1614,80.7,13.73293704429,0.0,0.002909567590358,0.0,-0.00102551433549,0.0,1109.023271364,0.0,4726.762306236,0.0,-1.735912388473,0.0,-0.0,0.0,0.0
1615,80.75,13.73361641613,0.0,0.002747273434981,0.0,-0.0009898227598318,0.0,1109.709614991,0.0,4726.741346487,0.0,-1.73880061277,0.0,-0.0,0.0,0.0
1616,80.8,13.73435621207,0.0,0.002570506491802,0.0,-0.0009481180552984,0.0,1110.39599332,0.0,4726.720360186,0.0,-1.741577909963,0.0,-0.0,0.0,0.0
1617,80.85,13.73515139384,0.0,0.002380437012912,0.0,-0.0009006906085935,0.0,1111.082409312,0.0,4726.699349368,0.0,-1.744227461371,0.0,-0.0,0.0,0.0
1618,80.9,13.73599661092,0.0,0.002178310420359,0.0,-0.000847864482017,0.0,1111.768865671,0.0,4726.678316208,0.0,-1.746733328951,0.0,-0.0,0.0,0.0
1619,80.95,13.73688623519,0.0,0.001965439138019,0.0,-0.0007899952101381,0.0,1112.455364828,0.0,4726.657263014,0.0,-1.749080548658,0.0,-0.0,0.0,0.0
1620,81.0,13.73781439714,0.0,0.001743194061502,0.0,-0.0007274674129586,0.0,1113.141908935,0.0,4726.636192206,0.0,-1.751255217232,0.0,-0.0,0.0,0.0
1621,81.05,13.73877502332,0.0,0.001512995722728,0.0,-0.0006606922419262,0.0,1113.828499845,0.0,4726.615106306,0.0,-1.753244571896,0.0,-0.0,0.0,0.0
1622,81.1,13.73976187483,0.0,0.001276305207146,0.0,-0.000590104676126,0.0,1114.515139106,0.0,4726.594007918,0.0,-1.75503706253,0.0,-0.0,0.0,0.0
1623,81.15,13.74076858661,0.0,0.001034614882558,0.0,-0.0005161606868218,0.0,1115.201827953,0.0,4726.572899712,0.0,-1.756622415897,0.0,-0.0,-0.0,0.0
1624,81.2,13.74178870724,0.0,0.0007894389991218,0.0,-0.0004393342892305,0.0,1115.888567304,0.0,4726.551784409,0.0,-1.75799169158,0.0,-0.0,-0.0,0.0
1625,81.25,13.74281573905,0.0,0.0005423042202764,0.0,-0.0003601145009858,0.0,1116.57535775,0.0,4726.530664765,0.0,-1.759137329342,0.0,-0.0,-0.0,0.0
1626,81.3,13.74384317829,0.0,0.0002947401442846,0.0,-0.0002790022271916,0.0,1117.26219956,0.0,4726.50954355,0.0,-1.760053187657,0.0,-0.0,-0.0,0.0
1627,81.35,13.74486455506,0.0,4.826987608031e-05,0.0,-0.0001965070922932,0.0,1117.949092678,0.0,4726.488423535,0.0,-1.760734573236,0.0,-0.0,-0.0,0.0
1628,81.4,13.74587347265,0.0,-0.0001955992824657,0.0,-0.0001131442395244,0.0,1118.636036726,0.0,4726.467307472,0.0,-1.761178261425,0.0,-0.0,-0.0,0.0
1629,81.45,13.74686364651,0.0,-0.0004353849657562,0.0,-2.943111957169e-05,0.0,1119.323031006,0.0,4726.446198078,0.0,-1.761382507422,0.0,-0.0,-0.0,-0.0
1630,81.5,13.74782894258,0.0,-0.0006696387504681,0.0,5.411571503903e-05,0.0,1120.010074508,0.0,4726.425098021,0.0,-1.761347048286,0.0,-0.0,-0.0,-0.0
1631,81.55,13.74876341383,0.0,-0.0008969548506981,0.0,0.0001369837934402,0.0,1120.697165917,0.0,4726.4040099,0.0,-1.761073095798,0.0,-0.0,-0.0,-0.0
1632,81.6,13.74966133565,0.0,-0.001115978453543,0.0,0.0002186678614625,0.0,1121.384303626,0.0,4726.382936232,0.0,-1.760563320265,0.0,-0.0,-0.0,-0.0
1633,81.65,13.75051723967,0.0,-0.001325413688473,0.0,0.0002986729485975,0.0,1122.071485741,0.0,4726.361879436,0.0,-1.759821825433,0.0,-0.0,-0.0,-0.0
1634,81.7,13.75132594587,0.0,-0.001524031185449,0.0,0.0003765173493581,0.0,1122.7587101,0.0,4726.34084182,0.0,-1.758854114731,0.0,-0.0,-0.0,-0.0
1635,81.75,13.75208259269,0.0,-0.001710675178112,0.0,0.0004517355018643,0.0,1123.445974286,0.0,4726.319825563,0.0,-1.757667049124,0.0,-0.0,-0.0,-0.0
1636,81.8,13.75278266506,0.0,-0.001884270111789,0.0,0.0005238807470615,0.0,1124.13327564,0.0,4726.29883271,0.0,-1.75626879688,0.0,-0.0,-0.0,-0.0
1637,81.85,13.7534220201,0.0,-0.00204382671983,0.0,0.0005925279527431,0.0,1124.820611286,0.0,4726.277865153,0.0,-1.754668775623,0.0,-0.0,-0.0,-0.0
1638,81.9,13.75399691049,0.0,-0.00218844753557,0.0,0.000657275987473,0.0,1125.507978142,0.0,4726.256924623,0.0,-1.752877587088,0.0,-0.0,-0.0,-0.0
1639,81.95,13.75450400516,0.0,-0.002317331811056,0.0,0.0007177500305361,0.0,1126.195372945,0.0,4726.23601268,0.0,-1.750906945006,0.0,-0.0,-0.0,-0.0
1640,82.0,13.75494040745,0.0,-0.002429779817506,0.0,0.0007736037051759,0.0,1126.882792269,0.0,4726.215130705,0.0,-1.748769596638,0.0,-0.0,-0.0,-0.0
1641,82.05,13.75530367037,0.0,-0.002525196506376,0.0,0.0008245210235718,0.0,1127.57023255,0.0,4726.194279892,0.0,-1.746479238451,0.0,-0.0,-0.0,-0.0
1642,82.1,13.75559180915,0.0,-0.002603094513791,0.0,0.0008702181332604,0.0,1128.257690106,0.0,4726.173461241,0.0,-1.744050426513,0.0,-0.0,-0.0,-0.0
1643,82.15,13.75580331082,0.0,-0.002663096495114,0.0,0.000910444855999,0.0,1128.945161162,0.0,4726.152675553,0.0,-1.741498482177,0.0,-0.0,-0.0,-0.0
1644,82.2,13.75593714086,0.0,-0.002704936780326,0.0,0.0009449860113976,0.0,1129.632641873,0.0,4726.131923428,0.0,-1.738839393663,0.0,-0.0,-0.0,-0.0
1645,82.25,13.7559927469,0.0,-0.00272846234489,0.0,0.000973662518997,0.0,1130.320128349,0.0,4726.11120526,0.0,-1.736089714164,0.0,-0.0,-0.0,-0.0
1646,82.3,13.75597005942,0.0,-0.002733633094743,0.0,0.0009963322738386,0.0,1131.007616675,0.0,4726.090521235,0.0,-1.733266457119,0.0,-0.0,-0.0,-0.0
1647,82.35,13.75586948951,0.0,-0.002720521467958,0.0,0.001012890791948,0.0,1131.695102941,0.0,4726.069871335,0.0,-1.730386989305,0.0,-0.0,-0.0,-0.0
1648,82.4,13.75569192371,0.0,-0.002689311359514,0.0,0.001023271623535,0.0,1132.382583263,0.0,4726.049255336,0.0,-1.727468922416,0.0,-0.0,-0.0,-0.0
1649,82.45,13.75543871595,0.0,-0.002640296379419,0.0,0.001027446533082,0.0,1133.070053807,0.0,4726.028672812,0.0,-1.724530003787,0.0,-0.0,-0.0,-0.0
1650,82.5,13.75511167663,0.0,-0.0025738774582,0.0,0.001025425446859,0.0,1133.757510813,0.0,4726.008123137,0.0,-1.721588006939,0.0,-0.0,-0.0,-0.0
1651,82.55,13.75471305906,0.0,-0.002490559817382,0.0,0.00101725616974,0.0,1134.444950614,0.0,4725.987605492,0.0,-1.718660622605,0.0,-0.0,-0.0,-0.0
1652,82.6,13.75424554315,0.0,-0.002390949326158,0.0,0.001003023874514,0.0,1135.132369665,0.0,4725.96711887,0.0,-1.715765350891,0.0,-0.0,-0.0,-0.0
1653,82.65,13.75371221662,0.0,-0.002275748268839,0.0,0.0009828503681849,0.0,1135.819764557,0.0,4725.946662084,0.0,-1.712919395227,0.0,-0.0,-0.0,-0.0
1654,82.7,13.75311655386,0.0,-0.002145750550969,0.0,0.0009568931409895,0.0,1136.507132043,0.0,4725.926233774,0.0,-1.710139558725,0.0,-0.0,-0.0,-0.0
1655,82.75,13.75246239242,0.0,-0.002001836375115,0.0,0.0009253442050835,0.0,1137.194469053,0.0,4725.905832419,0.0,-1.707442143571,0.0,-0.0,-0.0,-0.0
1656,82.8,13.75175390747,0.0,-0.001844966420279,0.0,0.0008884287310153,0.0,1137.881772712,0.0,4725.885456344,0.0,-1.704842854032,0.0,-0.0,-0.0,-0.0
1657,82.85,13.75099558432,0.0,-0.001676175561699,0.0,0.0008464034912159,0.0,1138.56904036,0.0,4725.865103734,0.0,-1.702356703647,0.0,-0.0,-0.0,-0.0
1658,82.9,13.75019218916,0.0,-0.001496566170322,0.0,0.0007995551207986,0.0,1139.256269563,0.0,4725.844772644,0.0,-1.699997927148,0.0,0.0,-0.0,-0.0
1659,82.95,13.74934873823,0.0,-0.001307301033655,0.0,0.0007481982069575,0.0,1139.94345813,0.0,4725.824461013,0.0,-1.697779897601,0.0,0.0,-0.0,-0.0
1660,83.0,13.74847046563,0.0,-0.001109595941804,0.0,0.0006926732191961,0.0,1140.630604123,0.0,4725.804166679,0.0,-1.695715049262,0.0,0.0,-0.0,-0.0
1661,83.05,13.74756278996,0.0,-0.0009047119844096,0.0,0.000633344293477,0.0,1141.317705868,0.0,4725.783887387,0.0,-1.693814806567,0.0,0.0,-0.0,-0.0
1662,83.1,13.74663127999,0.0,-0.0006939476058451,0.0,0.0005705968841822,0.0,1142.004761965,0.0,4725.763620811,0.0,-1.69208951967,0.0,0.0,-0.0,-0.0
1663,83.15,13.74568161958,0.0,-0.0004786304673439,0.0,0.0005048352984866,0.0,1142.691771292,0.0,4725.743364563,0.0,-1.690548406873,0.0,0.0,-0.0,-0.0
1664,83.2,13.74471957212,0.0,-0.0002601091657415,0.0,0.0004364801283737,0.0,1143.378733014,0.0,4725.723116213,0.0,-1.689199504273,0.0,0.0,0.0,-0.0
1665,83.25,13.74375094458,0.0,-3.974485876499e-05,0.0,0.0003659655960434,0.0,1144.065646584,0.0,4725.702873299,0.0,-1.688049622892,0.0,0.0,0.0,-0.0
1666,83.3,13.74278155145,0.0,0.0001810971603833,0.0,0.0002937368286038,0.0,1144.752511745,0.0,4725.682633345,0.0,-1.687104313521,0.0,0.0,0.0,-0.0
1667,83.35,13.74181717898,0.0,0.0004010558864543,0.0,0.0002202470777519,0.0,1145.439328532,0.0,4725.662393879,0.0,-1.686367839449,0.0,0.0,0.0,-0.0
1668,83.4,13.7408635501,0.0,0.000618782893431,0.0,0.0001459549042869,0.0,1146.126097267,0.0,4725.642152443,0.0,-1.685843157216,0.0,0.0,0.0,-0.0
1669,83.45,13.73992628933,0.0,0.00083295054344,0.0,7.132134732855e-05,0.0,1146.812818556,0.0,4725.62190661,0.0,-1.685531905456,0.0,0.0,0.0,-0.0
1670,83.5,13.73901088872,0.0,0.001042260061723,0.0,-3.192909771565e-06,0.0,1147.499493287,0.0,4725.601654002,0.0,-1.685434401855,0.0,0.0,0.0,-0.0
1671,83.55,13.73812267467,0.0,0.001245449396747,0.0,-7.713036010451e-05,0.0,1148.186122619,0.0,4725.5813923,0.0,-1.685549648222,0.0,0.0,0.0,-0.0
1672,83.6,13.73726677615,0.0,0.00144130081699,0.0,-0.0001500394626776,0.0,1148.872707974,0.0,4725.561119259,0.0,-1.685875343587,0.0,0.0,0.0,-0.0
1673,83.65,13.73644809413,0.0,0.001628648199023,0.0,-0.0002214773833779,0.0,1149.559251029,0.0,4725.540832724,0.0,-1.686407905239,0.0,0.0,0.0,-0.0
1674,83.7,13.73567127267,0.0,0.00180638396333,0.0,-0.0002910126706133,0.0,1150.245753702,0.0,4725.520530639,0.0,-1.687142497512,0.0,0.0,0.0,-0.0
1675,83.75,13.73494067179,0.0,0.001973465616331,0.0,-0.0003582278493476,0.0,1150.932218139,0.0,4725.50021106,0.0,-1.688073068137,0.0,0.0,0.0,-0.0
1676,83.8,13.73426034215,0.0,0.002128921859314,0.0,-0.0004227219178234,0.0,1151.6186467,0.0,4725.47987217,0.0,-1.689192391878,0.0,0.0,0.0,-0.0
1677,83.85,13.73363400185,0.0,0.002271858227707,0.0,-0.0004841127319112,0.0,1152.305041943,0.0,4725.459512284,0.0,-1.690492121175,0.0,0.0,0.0,0.0
1678,83.9,13.73306501536,0.0,0.002401462227053,0.0,-0.0005420392627408,0.0,1152.99140661,0.0,4725.439129862,0.0,-1.691962843424,0.0,0.0,0.0,0.0
1679,83.95,13.73255637478,0.0,0.002517007935303,0.0,-0.0005961637140808,0.0,1153.677743602,0.0,4725.418723516,0.0,-1.693594144545,0.0,0.0,0.0,0.0
1680,84.0,13.73211068352,0.0,0.002617860044503,0.0,-0.0006461734868164,0.0,1154.364055969,0.0,4725.39829202,0.0,-1.695374678382,0.0,0.0,0.0,0.0
1681,84.05,13.7317301424,0.0,0.002703477318638,0.0,-0.00069178297885,0.0,1155.050346882,0.0,4725.377834312,0.0,-1.697292241513,0.0,0.0,0.0,0.0
1682,84.1,13.73141653838,0.0,0.002773415448214,0.0,-0.0007327352097947,0.0,1155.736619619,0.0,4725.357349505,0.0,-1.699333852956,0.0,0.0,0.0,0.0
1683,84.15,13.73117123588,0.0,0.002827329286126,0.0,-0.0007688032609527,0.0,1156.422877543,0.0,4725.336836887,0.0,-1.701485838275,0.0,0.0,0.0,0.0
1684,84.2,13.73099517076,0.0,0.002864974453445,0.0,-0.0007997915222549,0.0,1157.109124078,0.0,4725.316295929,0.0,-1.703733917533,0.0,0.0,0.0,0.0
1685,84.25,13.73088884699,0.0,0.002886208307915,0.0,-0.0008255367390805,0.0,1157.795362689,0.0,4725.295726281,0.0,-1.70606329653,0.0,0.0,0.0,0.0
1686,84.3,13.73085233593,0.0,0.002890990272091,0.0,-0.0008459088531669,0.0,1158.481596863,0.0,4725.275127779,0.0,-1.708458760751,0.0,0.0,0.0,0.0
1687,84.35,13.73088527842,0.0,0.002879381522323,0.0,-0.0008608116331515,0.0,1159.167830085,0.0,4725.254500442,0.0,-1.710904771422,0.0,0.0,0.0,0.0
1688,84.4,13.73098688939,0.0,0.002851544043872,0.0,-0.0008701830916495,0.0,1159.854065814,0.0,4725.233844471,0.0,-1.71338556306,0.0,0.0,0.0,0.0
1689,84.45,13.7311559651,0.0,0.002807739061655,0.0,-0.0008739956871544,0.0,1160.540307468,0.0,4725.213160248,0.0,-1.715885241923,0.0,0.0,0.0,0.0
1690,84.5,13.73139089297,0.0,0.002748324860084,0.0,-0.0008722563104423,0.0,1161.226558398,0.0,4725.192448329,0.0,-1.718387884715,0.0,0.0,0.0,0.0
1691,84.55,13.73168966381,0.0,0.002673754009391,0.0,-0.0008650060565544,0.0,1161.912821871,0.0,4725.171709447,0.0,-1.720877636955,0.0,0.0,0.0,0.0
1692,84.6,13.73204988643,0.0,0.002584570019632,0.0,-0.0008523197848189,0.0,1162.599101048,0.0,4725.150944498,0.0,-1.723338810384,0.0,0.0,0.0,0.0
1693,84.65,13.73246880458,0.0,0.00248140344711,0.0,-0.0008343054707355,0.0,1163.285398967,0.0,4725.130154541,0.0,-1.725755978815,0.0,0.0,0.0,0.0
1694,84.7,13.73294331596,0.0,0.002364967481402,0.0,-0.0008111033548806,0.0,1163.971718524,0.0,4725.109340786,0.0,-1.728114071829,0.0,0.0,0.0,0.0
1695,84.75,13.73346999327,0.0,0.002236053044304,0.0,-0.0007828848952867,0.0,1164.658062454,0.0,4725.088504591,0.0,-1.730398465757,0.0,0.0,0.0,0.0
1696,84.8,13.73404510719,0.0,0.002095523434969,0.0,-0.0007498515309922,0.0,1165.344433321,0.0,4725.067647448,0.0,-1.732595071381,0.0,0.0,0.0,0.0
1697,84.85,13.73466465102,0.0,0.001944308558157,0.0,-0.0007122332656422,0.0,1166.030833496,0.0,4725.046770973,0.0,-1.734690417839,0.0,0.0,0.0,0.0
1698,84.9,13.73532436689,0.0,0.001783398774927,0.0,-0.00067028708114,0.0,1166.717265149,0.0,4725.025876902,0.0,-1.736671732222,0.0,0.0,0.0,0.0
1699,84.95,13.7360197734,0.0,0.001613838417164,0.0,-0.0006242951923911,0.0,1167.403730234,0.0,4725.004967072,0.0,-1.738527014395,0.0,0.0,0.0,0.0
1700,85.0,13.73674619444,0.0,0.001436719009152,0.0,-0.0005745631551392,0.0,1168.090230479,0.0,4724.984043413,0.0,-1.740245106615,0.0,0.0,0.0,0.0
1701,85.05,13.73749878905,0.0,0.001253172240871,0.0,-0.000521417839766,0.0,1168.776767376,0.0,4724.963107935,0.0,-1.741815757517,0.0,0.0,0.0,0.0
1702,85.1,13.7382725821,0.0,0.001064362738874,0.0,-0.0004652052847011,0.0,1169.463342173,0.0,4724.942162715,0.0,-1.743229680134,0.0,0.0,0.0,0.0
1703,85.15,13.73906249562,0.0,0.0008714806814323,0.0,-0.0004062884437654,0.0,1170.14995587,0.0,4724.921209886,0.0,-1.744478603605,0.0,0.0,0.0,0.0
1704,85.2,13.73986338063,0.0,0.0006757343052119,0.0,-0.0003450448423469,0.0,1170.83660921,0.0,4724.900251621,0.0,-1.745555318295,0.0,-0.0,0.0,0.0
1705,85.25,13.74067004911,0.0,0.0004783423509534,0.0,-0.0002818641577743,0.0,1171.523302679,0.0,4724.879290118,0.0,-1.74645371409,0.0,-0.0,0.0,0.0
1706,85.3,13.74147730613,0.0,0.000280526495646,0.0,-0.0002171457396249,0.0,1172.210036506,0.0,4724.858327592,0.0,-1.747168811675,0.0,-0.0,-0.0,0.0
