,index,Id,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Response,Complain,Marital_Status_Absurd,Marital_Status_Alone,Marital_Status_Divorced,Marital_Status_Married,Marital_Status_Single,Marital_Status_Together,Marital_Status_Widow,Marital_Status_YOLO,Education_2n Cycle,Education_Basic,Education_Graduation,Education_Master,Education_PhD,Enrollment_Month,Enrollment_Year,Enrollment_Day,Num_Users_Total,TotalVisitsWeb,TotalMntMeat,TotalMntWine,TotalMntFruit,Average_Uses,Average_Meat,Average_Wine,Average_Fruit
2020,781,6864,1989,Master,Divorced,10979.0,0,0,2014-05-22,34,8,4,10,2,2,4,2,3,0,3,5,0,0,False,False,True,False,False,False,False,False,False,False,False,True,False,5,2014,22,2021,10929,342730,628683,53780,5.407718951014349,169.58436417615042,311.0752102919347,26.61058881741712
1872,1273,6866,1969,Master,Together,35924.0,1,1,2014-03-23,56,8,0,14,2,3,7,1,1,0,3,5,0,0,False,False,False,False,False,True,False,False,False,False,False,True,False,3,2014,23,1873,10251,324954,601949,51036,5.473037907100908,173.4938601174586,321.38227442605444,27.248264815803523
1334,1649,6870,1959,PhD,Divorced,68805.0,0,1,2013-09-17,73,182,2,49,17,13,20,1,3,1,7,2,0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,9,2013,17,1335,7642,235719,446273,36543,5.724344569288389,176.5685393258427,334.2868913857678,27.37303370786517
1251,976,6872,1974,PhD,Married,65352.0,0,1,2013-08-21,43,284,3,84,4,7,23,2,4,2,8,4,0,0,False,False,False,True,False,False,False,False,False,False,False,False,True,8,2013,21,1252,7211,224152,421473,35069,5.7595846645367414,179.03514376996804,336.6397763578275,28.01038338658147
182,885,6875,1965,PhD,Together,32727.0,0,0,2012-08-28,38,167,13,180,86,13,70,2,7,3,5,8,0,0,False,False,False,False,False,True,False,False,False,False,False,False,True,8,2012,28,183,1216,31804,67535,5112,6.644808743169399,173.79234972677597,369.04371584699453,27.934426229508198
448,351,6878,1954,Graduation,Widow,27421.0,0,0,2012-12-12,14,43,12,96,78,40,55,3,4,1,6,7,0,0,False,False,False,False,False,False,True,False,False,False,True,False,False,12,2012,12,449,2840,92415,181075,13640,6.325167037861916,205.8240534521158,403.2850779510022,30.378619153674833
531,825,6885,1977,Graduation,Divorced,32952.0,1,0,2013-01-12,36,38,0,12,3,1,1,1,2,0,3,7,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,1,2013,12,532,3317,102417,202364,15768,6.234962406015038,192.51315789473685,380.38345864661653,29.639097744360903
1956,764,6887,1967,Graduation,Single,79146.0,1,1,2014-04-24,33,245,16,223,21,43,16,2,8,1,8,6,0,0,False,False,False,False,True,False,False,False,False,False,True,False,False,4,2014,24,1957,10657,330320,612320,52173,5.4455799693408276,168.78896269800714,312.88707204905467,26.65968318855391
1840,512,6892,1968,Graduation,Divorced,61671.0,0,1,2014-03-06,23,641,7,56,0,0,28,8,10,4,6,8,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,3,2014,6,1841,10087,321861,592793,50553,5.479087452471483,174.82944052145572,321.9951113525258,27.459532862574687
165,1263,6905,1994,Graduation,Together,80685.0,0,0,2012-08-22,55,241,45,604,34,26,54,1,6,4,10,2,0,0,False,False,False,False,False,True,False,False,False,False,True,False,False,8,2012,22,166,1098,27985,59827,4754,6.614457831325301,168.5843373493976,360.40361445783134,28.63855421686747
720,1653,6906,1953,Master,Widow,84953.0,0,0,2013-03-06,73,167,48,602,63,72,72,1,3,10,4,2,1,0,False,False,False,False,False,False,True,False,False,False,False,True,False,3,2013,6,721,4360,135652,266442,21764,6.047156726768377,188.14424410540914,369.5450762829404,30.185852981969486
1242,1366,6912,1967,PhD,Married,63246.0,0,2,2013-08-20,60,593,30,91,29,22,7,1,6,3,12,4,0,0,False,False,False,True,False,False,False,False,False,False,False,False,True,8,2013,20,1243,7169,223145,418723,34953,5.767497988736927,179.52131938857602,336.8648431214803,28.119871279163316
824,1286,6918,1989,Graduation,Married,28691.0,1,0,2013-04-07,56,5,4,13,8,0,4,1,1,0,3,8,0,0,False,False,False,True,False,False,False,False,False,False,True,False,False,4,2013,7,825,4922,153422,297776,24661,5.966060606060606,185.9660606060606,360.94060606060606,29.89212121212121
818,897,6919,1978,2n Cycle,Married,26224.0,1,0,2013-04-06,39,4,7,15,13,9,15,3,2,1,3,6,0,0,False,False,False,True,False,False,False,False,True,False,False,False,False,4,2013,6,819,4899,152330,296059,24546,5.981684981684982,185.99511599511598,361.4884004884005,29.97069597069597
69,1586,6927,1968,PhD,Married,44377.0,1,1,2012-05-10,70,224,0,30,0,0,10,8,5,1,5,8,0,0,False,False,False,True,False,False,False,False,False,False,False,False,True,5,2012,10,70,443,11886,25599,2160,6.328571428571428,169.8,365.7,30.857142857142858
1793,437,6931,1967,Graduation,Divorced,76982.0,0,0,2014-02-15,19,464,151,292,65,60,30,1,8,3,4,4,1,0,False,False,True,False,False,False,False,False,False,False,True,False,False,2,2014,15,1794,9890,314463,580967,49745,5.512820512820513,175.2859531772575,323.83890746934225,27.728539576365662
847,1740,6932,1941,PhD,Married,93027.0,0,0,2013-04-13,77,1285,42,716,55,0,21,0,7,10,5,2,0,0,False,False,False,True,False,False,False,False,False,False,False,False,True,4,2013,13,848,5039,156672,305024,24876,5.942216981132075,184.75471698113208,359.6981132075472,29.33490566037736
530,989,6935,1951,2n Cycle,Married,78497.0,0,0,2013-01-12,44,207,26,447,75,0,223,1,5,7,12,2,0,0,False,False,False,True,False,False,False,False,True,False,False,False,False,1,2013,12,531,3310,102405,202326,15768,6.233521657250471,192.85310734463278,381.0282485875706,29.694915254237287
1446,1943,6940,1966,PhD,Single,46734.0,1,2,2013-10-21,86,100,1,39,6,1,76,4,3,2,3,6,0,0,False,False,False,False,True,False,False,False,False,False,False,False,True,10,2013,21,1447,8226,251879,475686,39591,5.684865238424326,174.069799585349,328.7394609536973,27.36074637180373
1134,2070,6941,1971,Graduation,Single,31632.0,0,0,2013-07-14,92,17,8,12,11,15,32,1,2,1,2,7,0,0,False,False,False,False,True,False,False,False,False,False,True,False,False,7,2013,14,1135,6582,206354,385609,31486,5.799118942731278,181.80969162995595,339.74361233480175,27.740969162995594
820,1628,6945,1952,Graduation,Single,84574.0,0,0,2013-04-06,72,387,20,713,38,54,163,1,9,11,11,5,0,0,False,False,False,False,True,False,False,False,False,False,True,False,False,4,2013,6,821,4905,153146,297522,24634,5.97442143727162,186.5359317904994,362.38976857490866,30.004872107186358
1634,576,6950,1958,Master,Married,49572.0,1,1,2013-12-15,25,35,1,16,0,1,1,2,2,0,3,7,0,0,False,False,False,True,False,False,False,False,False,False,False,True,False,12,2013,15,1635,9174,285449,535619,44274,5.611009174311927,174.58654434250764,327.5957186544343,27.078899082568807
922,955,6958,1977,Master,Married,27889.0,1,0,2013-05-07,42,14,0,4,0,0,8,1,1,1,2,6,0,0,False,False,False,True,False,False,False,False,False,False,False,True,False,5,2013,7,923,5456,171377,327456,26514,5.911159263271939,185.6738894907909,354.7735644637053,28.725893824485375
2015,592,6961,1974,Graduation,Married,26751.0,2,0,2014-05-22,26,1,1,5,0,3,1,1,1,0,2,8,0,0,False,False,False,True,False,False,False,False,False,False,True,False,False,5,2014,22,2016,10910,342096,628253,53703,5.411706349206349,169.6904761904762,311.63343253968253,26.638392857142858
1982,1920,6963,1947,Graduation,Single,77457.0,0,0,2014-05-03,85,675,11,400,15,45,11,1,2,5,10,1,0,0,False,False,False,False,True,False,False,False,False,False,True,False,False,5,2014,3,1983,10755,337101,620948,52861,5.423600605143721,169.99546142208774,313.13565305093294,26.657085224407464
1105,1695,6969,1982,Graduation,Together,50272.0,1,0,2013-07-08,75,99,13,66,43,8,4,3,4,1,5,7,0,0,False,False,False,False,False,True,False,False,False,False,True,False,False,7,2013,8,1106,6434,202147,378258,30862,5.817359855334539,182.77305605786617,342.00542495479203,27.904159132007234
1682,2006,6974,1972,PhD,Together,83443.0,0,0,2013-12-31,89,518,42,742,55,56,84,1,6,10,5,2,0,0,False,False,False,False,False,True,False,False,False,False,False,False,True,12,2013,31,1683,9387,294405,549146,45941,5.577540106951871,174.92869875222817,326.28995840760547,27.29708853238265
303,1980,6977,1974,Graduation,Together,75702.0,0,1,2012-10-14,87,1073,0,629,145,37,37,1,10,5,13,6,0,0,False,False,False,False,False,True,False,False,False,False,True,False,False,10,2012,14,304,1964,60059,117263,9343,6.4605263157894735,197.5625,385.73355263157896,30.73355263157895
759,348,6982,1976,Graduation,Married,74068.0,0,0,2013-03-19,14,783,30,537,140,76,15,1,4,10,9,2,0,0,False,False,False,True,False,False,False,False,False,False,True,False,False,3,2013,19,760,4559,141892,275623,23058,5.998684210526315,186.7,362.66184210526313,30.339473684210525
1700,540,6983,1950,Master,Divorced,38054.0,1,1,2014-01-05,24,23,2,17,2,1,0,2,2,0,3,7,0,0,False,False,True,False,False,False,False,False,False,False,False,True,False,1,2014,5,1701,9470,298543,553219,46320,5.567313345091123,175.5102880658436,325.2316284538507,27.2310405643739
1381,2104,6988,1986,Graduation,Married,71952.0,1,0,2013-10-01,93,656,80,455,52,107,93,2,8,4,8,4,0,0,False,False,False,True,False,False,False,False,False,False,True,False,False,10,2013,1,1382,7874,243315,460165,38071,5.69753979739508,176.0600578871201,332.9703328509407,27.547756874095512
1392,1994,6991,1951,Graduation,Divorced,43185.0,0,1,2013-10-04,88,537,6,42,16,6,30,2,9,3,6,8,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,10,2013,4,1393,7934,245951,465188,38460,5.695620961952621,176.56209619526203,333.94687724335967,27.609475951184493
1999,1795,6999,1980,Master,Married,69661.0,0,0,2014-05-13,80,656,16,106,32,16,8,1,7,3,12,3,0,0,False,False,False,True,False,False,False,False,False,False,False,True,False,5,2014,13,2000,10818,340970,626020,53539,5.409,170.485,313.01,26.7695
1413,419,7000,1972,2n Cycle,Single,65704.0,0,0,2013-10-13,18,279,172,74,38,8,246,1,2,10,10,1,0,0,False,False,False,False,True,False,False,False,True,False,False,False,False,10,2013,13,1414,8036,248134,468410,39091,5.683168316831683,175.48373408769447,331.2659123055163,27.645685997171146
735,320,7002,1955,Graduation,Single,62535.0,0,1,2013-03-10,13,163,48,90,0,45,52,1,3,2,8,3,0,0,False,False,False,False,True,False,False,False,False,False,True,False,False,3,2013,10,736,4420,139485,271473,22511,6.005434782608695,189.51766304347825,368.8491847826087,30.585597826086957
748,1861,7004,1984,Graduation,Single,11012.0,1,0,2013-03-16,82,24,3,26,7,1,23,3,3,1,2,9,0,0,False,False,False,False,True,False,False,False,False,False,True,False,False,3,2013,16,749,4497,140033,272881,22583,6.004005340453938,186.95994659546062,364.32710280373834,30.15086782376502
2076,1587,7005,1981,Graduation,Single,58684.0,0,0,2014-06-16,71,479,35,179,28,7,85,1,5,3,12,2,0,0,False,False,False,False,True,False,False,False,False,False,True,False,False,6,2014,16,2077,11190,350249,645200,54969,5.387578237843043,168.63216177178623,310.64034665382763,26.465575349061147
1696,1050,7007,1968,Master,Married,29543.0,2,0,2014-01-04,47,17,3,18,3,4,18,2,3,1,2,7,0,0,False,False,False,True,False,False,False,False,False,False,False,True,False,1,2014,4,1697,9447,297655,552378,46194,5.566882734236889,175.40070713022982,325.5026517383618,27.220978196817914
2132,933,7010,1965,2n Cycle,Married,70924.0,0,0,2014-07-04,41,635,114,254,132,152,76,1,6,6,7,3,0,0,False,False,False,True,False,False,False,False,True,False,False,False,False,7,2014,4,2133,11433,358806,658598,56519,5.360056258790436,168.21659634317862,308.7660571964369,26.497421472105017
437,1063,7011,1973,Graduation,Married,33471.0,1,0,2012-12-10,47,43,2,27,0,9,12,3,3,0,4,7,0,0,False,False,False,True,False,False,False,False,False,False,True,False,False,12,2012,10,438,2779,88809,176528,13209,6.344748858447488,202.76027397260273,403.0319634703196,30.15753424657534
574,1112,7019,1963,Graduation,Together,54414.0,1,1,2013-01-23,49,109,18,16,24,26,18,4,3,1,5,4,0,0,False,False,False,False,False,True,False,False,False,False,True,False,False,1,2013,23,575,3567,110400,216679,17438,6.2034782608695656,192.0,376.8330434782609,30.32695652173913
269,74,7022,1971,Graduation,Married,76445.0,1,0,2012-09-28,2,739,107,309,140,80,35,1,2,5,13,6,0,0,False,False,False,True,False,False,False,False,False,False,True,False,False,9,2012,28,270,1755,52757,102642,8407,6.5,195.3962962962963,380.15555555555557,31.137037037037036
407,1979,7023,1953,PhD,Single,46231.0,2,1,2012-11-26,87,189,2,55,0,5,12,4,6,1,4,9,0,0,False,False,False,False,True,False,False,False,False,False,False,False,True,11,2012,26,408,2621,79919,163075,11917,6.424019607843137,195.8799019607843,399.6936274509804,29.208333333333332
800,41,7030,1955,PhD,Married,66465.0,0,1,2013-03-30,1,1200,0,204,38,29,14,3,11,9,12,6,0,0,False,False,False,True,False,False,False,False,False,False,False,False,True,3,2013,30,801,4804,148315,289024,24099,5.997503121098627,185.16229712858927,360.8289637952559,30.086142322097377
524,793,7034,1978,2n Cycle,Married,25804.0,1,0,2013-01-09,34,8,7,9,13,6,12,2,2,0,3,8,0,0,False,False,False,True,False,False,False,False,True,False,False,False,False,1,2013,9,525,3285,101402,200339,15625,6.257142857142857,193.14666666666668,381.59809523809525,29.761904761904763
1513,1129,7037,1974,PhD,Married,37087.0,1,0,2013-11-08,50,194,55,134,15,0,3,3,4,2,8,6,0,0,False,False,False,True,False,False,False,False,False,False,False,False,True,11,2013,8,1514,8573,263558,496643,41504,5.662483487450462,174.08058124174372,328.0336856010568,27.413474240422723
501,349,7042,1983,Graduation,Married,36790.0,0,0,2013-01-03,14,3,3,14,15,21,10,1,2,1,2,9,1,0,False,False,False,True,False,False,False,False,False,False,True,False,False,1,2013,3,502,3170,98173,193415,14771,6.314741035856573,195.56374501992033,385.28884462151393,29.42430278884462
1084,1699,7053,1966,PhD,Single,78420.0,0,0,2013-06-29,75,604,28,674,91,28,28,1,3,10,8,1,0,0,False,False,False,False,True,False,False,False,False,False,False,False,True,6,2013,29,1085,6297,199721,372747,30437,5.8036866359447,184.0746543778802,343.5456221198157,28.05253456221198
213,1325,7055,1952,PhD,Together,61010.0,0,1,2012-09-10,57,888,0,57,0,0,76,2,8,5,11,5,0,0,False,False,False,False,False,True,False,False,False,False,False,False,True,9,2012,10,214,1416,37439,78866,6467,6.616822429906542,174.94859813084113,368.5327102803738,30.2196261682243
2107,1046,7059,1963,Graduation,Married,80124.0,0,0,2014-06-26,47,483,84,398,205,84,241,1,3,7,8,1,0,0,False,False,False,True,False,False,False,False,False,False,True,False,False,6,2014,26,2108,11333,355268,652608,55703,5.376185958254269,168.53320683111954,309.5863377609108,26.424573055028464
796,1561,7072,1973,Graduation,Married,67432.0,0,1,2013-03-29,69,432,79,341,177,136,170,2,8,5,4,4,0,0,False,False,False,True,False,False,False,False,False,False,True,False,False,3,2013,29,797,4785,146949,285377,23994,6.003764115432873,184.3776662484316,358.06398996235885,30.10539523212045
126,884,7079,1962,Graduation,Divorced,63887.0,0,1,2012-08-09,38,897,23,207,15,11,92,5,9,6,12,6,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,8,2012,9,127,812,22434,46372,3803,6.393700787401575,176.64566929133858,365.13385826771656,29.944881889763778
1536,1669,7093,1985,Graduation,Married,19986.0,1,0,2013-11-14,74,3,6,5,0,2,6,1,0,0,3,7,0,0,False,False,False,True,False,False,False,False,False,False,True,False,False,11,2013,14,1537,8689,266728,501715,41725,5.653220559531555,173.5380611581002,326.42485361093037,27.14703968770332
1662,1964,7094,1975,Graduation,Widow,58330.0,0,1,2013-12-25,87,445,53,213,104,98,151,1,6,4,13,4,0,0,False,False,False,False,False,False,True,False,False,False,True,False,False,12,2013,25,1663,9292,290296,544031,45344,5.58749248346362,174.5616355983163,327.1383042693927,27.26638604930848
577,561,7101,1963,PhD,Widow,52278.0,0,1,2013-01-25,24,953,0,71,0,0,174,6,10,5,10,8,0,0,False,False,False,False,False,False,True,False,False,False,False,False,True,1,2013,25,578,3588,110665,217868,17562,6.2076124567474045,191.46193771626298,376.93425605536333,30.3840830449827
1903,1644,7106,1943,PhD,Married,75865.0,0,0,2014-03-31,73,483,0,591,156,0,12,1,3,5,10,1,0,0,False,False,False,True,False,False,False,False,False,False,False,False,True,3,2014,31,1904,10420,326487,605526,51145,5.472689075630252,171.47426470588235,318.0283613445378,26.86186974789916
127,1245,7108,1965,Master,Widow,51390.0,1,1,2012-08-09,54,205,20,47,23,2,56,6,5,2,5,5,0,0,False,False,False,False,False,False,True,False,False,False,False,True,False,8,2012,9,128,817,22481,46577,3823,6.3828125,175.6328125,363.8828125,29.8671875
3,1398,7118,1957,Graduation,Married,73803.0,0,1,2012-01-08,61,833,80,363,52,26,174,2,9,5,6,6,1,0,False,False,False,True,False,False,False,False,False,False,True,False,False,1,2012,8,4,25,837,2051,152,6.25,209.25,512.75,38.0
1582,1010,7119,1982,Graduation,Single,68627.0,0,0,2013-12-01,45,395,15,263,60,54,38,1,2,3,6,1,0,0,False,False,False,False,True,False,False,False,False,False,True,False,False,12,2013,1,1583,8894,278077,519938,43283,5.618445988629185,175.66456096020215,328.4510423246999,27.342387871130764
500,1637,7124,1968,Graduation,Divorced,36997.0,1,1,2013-01-02,72,43,4,12,8,0,27,5,2,1,4,5,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,1,2013,2,501,3161,98159,193412,14768,6.30938123752495,195.92614770459082,386.05189620758483,29.477045908183634
1127,2048,7128,1977,PhD,Single,42997.0,1,1,2013-07-12,91,4,0,5,0,1,5,1,1,0,2,7,0,0,False,False,False,False,True,False,False,False,False,False,False,False,True,7,2013,12,1128,6539,205584,384768,31352,5.796985815602837,182.25531914893617,341.1063829787234,27.79432624113475
666,1635,7129,1962,PhD,Married,54693.0,0,1,2013-02-17,72,686,17,142,23,26,35,8,6,4,13,6,0,0,False,False,False,True,False,False,False,False,False,False,False,False,True,2,2013,17,667,4079,125597,244026,20203,6.11544227886057,188.30134932533733,365.856071964018,30.28935532233883
487,365,7141,1986,Master,Single,21888.0,1,0,2012-12-29,15,88,10,46,2,3,64,4,5,1,2,10,1,0,False,False,False,False,True,False,False,False,False,False,False,True,False,12,2012,29,488,3073,97268,190677,14461,6.297131147540983,199.31967213114754,390.73155737704917,29.633196721311474
1030,342,7143,1955,2n Cycle,Together,74805.0,0,1,2013-06-11,14,209,162,209,41,162,37,5,4,7,10,2,0,0,False,False,False,False,False,True,False,False,True,False,False,False,False,6,2013,11,1031,5993,193524,361181,29592,5.812803103782735,187.70514064015518,350.3210475266731,28.70223084384093
907,1455,7152,1983,Master,Married,27100.0,1,0,2013-05-04,64,12,0,13,2,0,10,1,1,0,3,7,0,0,False,False,False,True,False,False,False,False,False,False,False,True,False,5,2013,4,908,5391,168390,322859,26098,5.937224669603524,185.45154185022025,355.5715859030837,28.74229074889868
1448,1345,7165,1972,Graduation,Together,64474.0,0,1,2013-10-22,59,381,35,172,56,86,93,2,8,2,10,5,0,0,False,False,False,False,False,True,False,False,False,False,True,False,False,10,2013,22,1449,8238,252077,476483,39626,5.6853002070393375,173.96618357487924,328.8357487922705,27.347135955831607
